"OSIS_id","Chapter","Verse","ParsingCodePOS","ParsingCodeDetails","TextWithPunctuation","WordWithPunctuationStripped","NormalizedWord","Lemma"
43,07,17,"V","1PAI-S","λαλῶ.","λαλῶ","λαλῶ","λαλέω"
43,07,18,"RA","NSM","ὁ","ὁ","ὁ","ὁ"
43,07,18,"P",NULL,"ἀφ’","ἀφ’","ἀπό","ἀπό"
43,07,18,"RP","GSM","ἑαυτοῦ","ἑαυτοῦ","ἑαυτοῦ","ἑαυτοῦ"
43,07,18,"V","PAPNSM","λαλῶν","λαλῶν","λαλῶν","λαλέω"
43,07,18,"RA","ASF","τὴν","τὴν","τήν","ὁ"
43,07,18,"N","ASF","δόξαν","δόξαν","δόξαν","δόξα"
43,07,18,"RA","ASF","τὴν","τὴν","τήν","ὁ"
43,07,18,"A","ASF","ἰδίαν","ἰδίαν","ἰδίαν","ἴδιος"
43,07,18,"V","3PAI-S","ζητεῖ·","ζητεῖ","ζητεῖ","ζητέω"
43,07,18,"RA","NSM","ὁ","ὁ","ὁ","ὁ"
43,07,18,"C",NULL,"δὲ","δὲ","δέ","δέ"
43,07,18,"V","PAPNSM","ζητῶν","ζητῶν","ζητῶν","ζητέω"
43,07,18,"RA","ASF","τὴν","τὴν","τήν","ὁ"
43,07,18,"N","ASF","δόξαν","δόξαν","δόξαν","δόξα"
43,07,18,"RA","GSM","τοῦ","τοῦ","τοῦ","ὁ"
43,07,18,"V","AAPGSM","πέμψαντος","πέμψαντος","πέμψαντος","πέμπω"
43,07,18,"RP","ASM","αὐτὸν","αὐτὸν","αὐτόν","αὐτός"
43,07,18,"RD","NSM","οὗτος","οὗτος","οὗτος","οὗτος"
43,07,18,"A","NSM","ἀληθής","ἀληθής","ἀληθής","ἀληθής"
43,07,18,"V","3PAI-S","ἐστιν","ἐστιν","ἐστί(ν)","εἰμί"
43,07,18,"C",NULL,"καὶ","καὶ","καί","καί"
43,07,18,"N","NSF","ἀδικία","ἀδικία","ἀδικία","ἀδικία"
43,07,18,"P",NULL,"ἐν","ἐν","ἐν","ἐν"
43,07,18,"RP","DSM","αὐτῷ","αὐτῷ","αὐτῷ","αὐτός"
43,07,18,"D",NULL,"οὐκ","οὐκ","οὐ","οὐ"
43,07,18,"V","3PAI-S","ἔστιν.","ἔστιν","ἐστί(ν)","εἰμί"
43,07,19,"X",NULL,"Οὐ","Οὐ","οὐ","οὐ"
43,07,19,"N","NSM","Μωϋσῆς","Μωϋσῆς","Μωϋσῆς","Μωϋσῆς"
