"book","chapter","verse","part of speech","parsing code","text (including punctuation)","word (with punctuation stripped)","normalized word","lemma"
"54","01","07","D","","μὴ","μὴ","μή","μή"
"54","01","07","V","PAPNPM","νοοῦντες","νοοῦντες","νοοῦντες","νοέω"
"54","01","07","C","","μήτε","μήτε","μήτε","μήτε"
"54","01","07","RR","APN","ἃ","ἃ","ἅ","ὅς"
"54","01","07","V","3PAI-P","λέγουσιν","λέγουσιν","λέγουσι(ν)","λέγω"
"54","01","07","C","","μήτε","μήτε","μήτε","μήτε"
"54","01","07","P","","περὶ","περὶ","περί","περί"
"54","01","07","RI","GPN","τίνων","τίνων","τίνων","τίς"
"54","01","07","V","3PMI-P","διαβεβαιοῦνται.","διαβεβαιοῦνται","διαβεβαιοῦνται","διαβεβαιόομαι"
"54","01","08","V","1XAI-P","Οἴδαμεν","Οἴδαμεν","οἴδαμεν","οἶδα"
"54","01","08","C","","δὲ","δὲ","δέ","δέ"
"54","01","08","C","","ὅτι","ὅτι","ὅτι","ὅτι"
"54","01","08","A","NSM","καλὸς","καλὸς","καλός","καλός"
"54","01","08","RA","NSM","ὁ","ὁ","ὁ","ὁ"
"54","01","08","N","NSM","νόμος","νόμος","νόμος","νόμος"
"54","01","08","C","","ἐάν","ἐάν","ἐάν","ἐάν"
"54","01","08","RI","NSM","τις","τις","τὶς","τις"
"54","01","08","RP","DSM","αὐτῷ","αὐτῷ","αὐτῷ","αὐτός"
"54","01","08","D","","νομίμως","νομίμως","νομίμως","νομίμως"
"54","01","08","V","3PMS-S","χρῆται,","χρῆται","χρῆται","χράομαι"
"54","01","09","V","XAPNSM","εἰδὼς","εἰδὼς","εἰδώς","ὁράω"
"54","01","09","RD","ASN","τοῦτο,","τοῦτο","τοῦτο","οὗτος"
"54","01","09","D","","ὅτι","ὅτι","ὅτι","ὅτι"
"54","01","09","A","DSM","δικαίῳ","δικαίῳ","δικαίῳ","δίκαιος"
"54","01","09","N","NSM","νόμος","νόμος","νόμος","νόμος"
"54","01","09","D","","οὐ","οὐ","οὐ","οὐ"
"54","01","09","V","3PMI-S","κεῖται,","κεῖται","κεῖται","κεῖμαι"
"54","01","09","A","DPM","ἀνόμοις","ἀνόμοις","ἀνόμοις","ἄνομος"
"54","01","09","C","","δὲ","δὲ","δέ","δέ"
"54","01","09","C","","καὶ","καὶ","καί","καί"
"54","01","09","A","DPM","ἀνυποτάκτοις,","ἀνυποτάκτοις","ἀνυποτάκτοις","ἀνυπότακτος"
"54","01","09","A","DPM","ἀσεβέσι","ἀσεβέσι","ἀσεβέσι(ν)","ἀσεβής"
"54","01","09","C","","καὶ","καὶ","καί","καί"
"54","01","09","A","DPM","ἁμαρτωλοῖς,","ἁμαρτωλοῖς","ἁμαρτωλοῖς","ἁμαρτωλός"
"54","01","09","A","DPM","ἀνοσίοις","ἀνοσίοις","ἀνοσίοις","ἀνόσιος"
"54","01","09","C","","καὶ","καὶ","καί","καί"
"54","01","09","A","DPM","βεβήλοις,","βεβήλοις","βεβήλοις","βέβηλος"
"54","01","09","N","DPM","πατρολῴαις","πατρολῴαις","πατρολῴαις","πατρολῴας"
"54","01","09","C","","καὶ","καὶ","καί","καί"
"54","01","09","N","DPM","μητρολῴαις,","μητρολῴαις","μητρολῴαις","μητρολῴας"
"54","01","09","N","DPM","ἀνδροφόνοις,","ἀνδροφόνοις","ἀνδροφόνοις","ἀνδροφόνος"
"54","01","10","N","DPM","πόρνοις,","πόρνοις","πόρνοις","πόρνος"
"54","01","10","N","DPM","ἀρσενοκοίταις,","ἀρσενοκοίταις","ἀρσενοκοίταις","ἀρσενοκοίτης"
"54","01","10","N","DPM","ἀνδραποδισταῖς,","ἀνδραποδισταῖς","ἀνδραποδισταῖς","ἀνδραποδιστής"
"54","01","10","N","DPM","ψεύσταις,","ψεύσταις","ψεύσταις","ψεύστης"
"54","01","10","A","DPM","ἐπιόρκοις,","ἐπιόρκοις","ἐπιόρκοις","ἐπίορκος"
"54","01","10","C","","καὶ","καὶ","καί","καί"
"54","01","10","C","","εἴ","εἴ","εἰ","εἰ"
"54","01","10","RI","NSN","τι","τι","τὶ","τις"
"54","01","10","A","NSN","ἕτερον","ἕτερον","ἕτερον","ἕτερος"
"54","01","10","RA","DSF","τῇ","τῇ","τῇ","ὁ"
"54","01","10","V","PAPDSF","ὑγιαινούσῃ","ὑγιαινούσῃ","ὑγιαινούσῃ","ὑγιαίνω"
"54","01","10","N","DSF","διδασκαλίᾳ","διδασκαλίᾳ","διδασκαλίᾳ","διδασκαλία"
"54","01","10","V","3PMI-S","ἀντίκειται,","ἀντίκειται","ἀντίκειται","ἀντίκειμαι"
"54","01","11","P","","κατὰ","κατὰ","κατά","κατά"
"54","01","11","RA","ASN","τὸ","τὸ","τό","ὁ"
"54","01","11","N","ASN","εὐαγγέλιον","εὐαγγέλιον","εὐαγγέλιον","εὐαγγέλιον"
"54","01","11","RA","GSF","τῆς","τῆς","τῆς","ὁ"
"54","01","11","N","GSF","δόξης","δόξης","δόξης","δόξα"
"54","01","11","RA","GSM","τοῦ","τοῦ","τοῦ","ὁ"
"54","01","11","A","GSM","μακαρίου","μακαρίου","μακαρίου","μακάριος"
"54","01","11","N","GSM","θεοῦ,","θεοῦ","θεοῦ","θεός"
"54","01","11","RR","ASN","ὃ","ὃ","ὅ","ὅς"
"54","01","11","V","1API-S","ἐπιστεύθην","ἐπιστεύθην","ἐπιστεύθην","πιστεύω"
"54","01","11","RP","NS","ἐγώ.","ἐγώ","ἐγώ","ἐγώ"
"54","01","12","N","ASF","⸀Χάριν","Χάριν","χάριν","χάρις"
"54","01","12","V","1PAI-S","ἔχω","ἔχω","ἔχω","ἔχω"
"54","01","12","RA","DSM","τῷ","τῷ","τῷ","ὁ"
"54","01","12","V","AAPDSM","ἐνδυναμώσαντί","ἐνδυναμώσαντί","ἐνδυναμώσαντι","ἐνδυναμόω"
"54","01","12","RP","AS","με","με","με","ἐγώ"
"54","01","12","N","DSM","Χριστῷ","Χριστῷ","Χριστῷ","Χριστός"
"54","01","12","N","DSM","Ἰησοῦ","Ἰησοῦ","Ἰησοῦ","Ἰησοῦς"
"54","01","12","RA","DSM","τῷ","τῷ","τῷ","ὁ"
"54","01","12","N","DSM","κυρίῳ","κυρίῳ","κυρίῳ","κύριος"
"54","01","12","RP","GP","ἡμῶν,","ἡμῶν","ἡμῶν","ἐγώ"
"54","01","12","C","","ὅτι","ὅτι","ὅτι","ὅτι"
"54","01","12","A","ASM","πιστόν","πιστόν","πιστόν","πιστός"
"54","01","12","RP","AS","με","με","με","ἐγώ"
"54","01","12","V","3AMI-S","ἡγήσατο","ἡγήσατο","ἡγήσατο","ἡγέομαι"
"54","01","12","V","AMPNSM","θέμενος","θέμενος","θέμενος","τίθημι"
"54","01","12","P","","εἰς","εἰς","εἰς","εἰς"
"54","01","12","N","ASF","διακονίαν,","διακονίαν","διακονίαν","διακονία"
"54","01","13","RA","ASN","⸀τὸ","τὸ","τό","ὁ"
"54","01","13","A","ASNC","πρότερον","πρότερον","πρότερον","πρότερος"
"54","01","13","V","PAPASM","ὄντα","ὄντα","ὄντα","εἰμί"
"54","01","13","A","ASM","βλάσφημον","βλάσφημον","βλάσφημον","βλάσφημος"
"54","01","13","C","","καὶ","καὶ","καί","καί"
"54","01","13","N","ASM","διώκτην","διώκτην","διώκτην","διώκτης"
"54","01","13","C","","καὶ","καὶ","καί","καί"
"54","01","13","N","ASM","ὑβριστήν·","ὑβριστήν","ὑβριστήν","ὑβριστής"
"54","01","13","C","","ἀλλὰ","ἀλλὰ","ἀλλά","ἀλλά"
