"book","chapter","verse","part of speech","parsing code","text (including punctuation)","word (with punctuation stripped)","normalized word","lemma"
"49","01","19","N","ASF","ἐνέργειαν","ἐνέργειαν","ἐνέργειαν","ἐνέργεια"
"49","01","19","RA","GSN","τοῦ","τοῦ","τοῦ","ὁ"
"49","01","19","N","GSN","κράτους","κράτους","κράτους","κράτος"
"49","01","19","RA","GSF","τῆς","τῆς","τῆς","ὁ"
"49","01","19","N","GSF","ἰσχύος","ἰσχύος","ἰσχύος","ἰσχύς"
"49","01","19","RP","GSM","αὐτοῦ","αὐτοῦ","αὐτοῦ","αὐτός"
"49","01","20","RR","ASF","ἣν","ἣν","ἥν","ὅς"
"49","01","20","V","3XAI-S","⸀ἐνήργηκεν","ἐνήργηκεν","ἐνήργηκε(ν)","ἐνεργέω"
"49","01","20","P","","ἐν","ἐν","ἐν","ἐν"
"49","01","20","RA","DSM","τῷ","τῷ","τῷ","ὁ"
"49","01","20","N","DSM","Χριστῷ","Χριστῷ","Χριστῷ","Χριστός"
"49","01","20","V","AAPNSM","ἐγείρας","ἐγείρας","ἐγείρας","ἐγείρω"
